20150320 124100;1.084270;1.084980;1.084230;1.084970;0
20150320 124200;1.084980;1.085370;1.084810;1.085020;0
20150320 124300;1.084990;1.085240;1.084820;1.084910;0
20150320 124400;1.084920;1.085060;1.084110;1.084210;0
20150320 124500;1.084170;1.084480;1.083700;1.084100;0
20150320 124600;1.084120;1.084350;1.083600;1.083620;0
20150320 124700;1.083610;1.083680;1.083400;1.083640;0
20150320 124800;1.083630;1.083630;1.082880;1.082960;0
20150320 124900;1.082950;1.083430;1.082920;1.083430;0
20150320 125000;1.083420;1.083640;1.083310;1.083320;0
20150320 125100;1.083300;1.084030;1.083140;1.083870;0
20150320 125200;1.083860;1.084060;1.083620;1.084040;0
20150320 125300;1.084050;1.084420;1.084000;1.084220;0
20150320 125400;1.084250;1.084440;1.083950;1.084330;0
20150320 125500;1.084340;1.085570;1.084340;1.085290;0
20150320 125600;1.085260;1.085260;1.084170;1.084370;0
20150320 125700;1.084380;1.084420;1.084170;1.084300;0
20150320 125800;1.084290;1.084390;1.084150;1.084210;0
20150320 125900;1.084220;1.084390;1.084040;1.084040;0
20150320 130000;1.084090;1.084640;1.084090;1.084520;0
20150320 130100;1.084510;1.084810;1.084470;1.084690;0
20150320 130200;1.084690;1.084920;1.084610;1.084620;0
20150320 130300;1.084620;1.084820;1.084500;1.084820;0
20150320 130400;1.084840;1.084840;1.084530;1.084700;0
20150320 130500;1.084720;1.085710;1.084690;1.085330;0
20150320 130600;1.085380;1.086910;1.085360;1.086680;0
20150320 130700;1.086680;1.086680;1.085990;1.086070;0
20150320 130800;1.086090;1.086330;1.085820;1.085840;0
20150320 130900;1.085830;1.086280;1.085690;1.086260;0
20150320 131000;1.086260;1.086560;1.085820;1.086300;0
20150320 131100;1.086300;1.086450;1.086210;1.086280;0
20150320 131200;1.086300;1.086300;1.085320;1.085420;0
20150320 131300;1.085390;1.085390;1.084640;1.084890;0
20150320 131400;1.084890;1.085560;1.084800;1.085470;0
20150320 131500;1.085340;1.085570;1.085270;1.085390;0
20150320 131600;1.085410;1.085700;1.085400;1.085690;0
20150320 131700;1.085690;1.086160;1.085670;1.085920;0
20150320 131800;1.085740;1.086100;1.085680;1.085880;0
20150320 131900;1.085880;1.086730;1.085790;1.086340;0
20150320 132000;1.086350;1.086350;1.085800;1.085810;0
20150320 132100;1.085800;1.085920;1.085660;1.085800;0
20150320 132200;1.085790;1.086230;1.085710;1.086230;0
20150320 132300;1.086210;1.087560;1.086140;1.086820;0
20150320 132400;1.086810;1.086900;1.086300;1.086850;0
20150320 132500;1.086900;1.087980;1.086820;1.087940;0
20150320 132600;1.087960;1.088200;1.087400;1.087440;0
20150320 132700;1.087440;1.087580;1.086650;1.086920;0
20150320 132800;1.086940;1.087090;1.086390;1.086520;0
20150320 132900;1.086530;1.086530;1.085750;1.086050;0
20150320 133000;1.086050;1.086530;1.086030;1.086330;0
20150320 133100;1.086340;1.086360;1.086040;1.086230;0
20150320 133200;1.086230;1.086360;1.085600;1.085690;0
20150320 133300;1.085710;1.085820;1.085450;1.085580;0
20150320 133400;1.085590;1.085850;1.085400;1.085810;0
20150320 133500;1.085800;1.086120;1.085700;1.086100;0
20150320 133600;1.086080;1.086310;1.085810;1.085810;0
20150320 133700;1.085800;1.086160;1.085580;1.086030;0
20150320 133800;1.086050;1.086100;1.085960;1.086070;0
20150320 133900;1.086100;1.086270;1.085860;1.085990;0
20150320 134000;1.085920;1.086030;1.085820;1.085820;0
20150320 134100;1.085800;1.085800;1.085310;1.085380;0
20150320 134200;1.085370;1.085740;1.085350;1.085700;0
20150320 134300;1.085710;1.086030;1.085510;1.085630;0
20150320 134400;1.085620;1.085860;1.085610;1.085740;0
20150320 134500;1.085740;1.086090;1.085740;1.085980;0
20150320 134600;1.086000;1.086260;1.086000;1.086190;0
20150320 134700;1.086190;1.086190;1.085870;1.085910;0
20150320 134800;1.085900;1.086050;1.085850;1.086030;0
20150320 134900;1.086020;1.086220;1.085880;1.086070;0
20150320 135000;1.086070;1.086590;1.086050;1.086450;0
20150320 135100;1.086460;1.086480;1.086060;1.086090;0
20150320 135200;1.086090;1.086280;1.085750;1.086020;0
20150320 135300;1.086040;1.086130;1.085720;1.086110;0
20150320 135400;1.086100;1.086100;1.085380;1.085500;0
20150320 135500;1.085490;1.086060;1.085490;1.086020;0
20150320 135600;1.086020;1.086050;1.085510;1.085810;0
20150320 135700;1.085820;1.085820;1.085260;1.085580;0
20150320 135800;1.085580;1.085780;1.085320;1.085320;0
20150320 135900;1.085320;1.085330;1.084510;1.084690;0
20150320 140000;1.084710;1.085340;1.084600;1.085230;0
20150320 140100;1.085260;1.085490;1.085220;1.085280;0
20150320 140200;1.085270;1.085300;1.084800;1.085020;0
20150320 140300;1.085020;1.085080;1.084580;1.084580;0
20150320 140400;1.084560;1.084600;1.084270;1.084490;0
20150320 140500;1.084500;1.084810;1.084260;1.084380;0
20150320 140600;1.084380;1.084380;1.083170;1.083750;0
20150320 140700;1.083740;1.084000;1.083380;1.083620;0
20150320 140800;1.083630;1.083840;1.083520;1.083630;0
20150320 140900;1.083620;1.083620;1.082790;1.082960;0
20150320 141000;1.082950;1.083110;1.082520;1.082750;0
20150320 141100;1.082710;1.083200;1.082710;1.083050;0
20150320 141200;1.083040;1.083430;1.083040;1.083430;0
20150320 141300;1.083390;1.083570;1.083180;1.083240;0
20150320 141400;1.083270;1.083410;1.083240;1.083340;0
20150320 141500;1.083330;1.083330;1.082770;1.082810;0
20150320 141600;1.082810;1.082830;1.082470;1.082530;0
20150320 141700;1.082500;1.082830;1.082490;1.082780;0
20150320 141800;1.082770;1.082950;1.082770;1.082910;0
20150320 141900;1.082930;1.082930;1.082620;1.082640;0
20150320 142000;1.082640;1.082640;1.081920;1.081930;0
20150320 142100;1.081920;1.082170;1.081600;1.081640;0
20150320 142200;1.081680;1.081870;1.081430;1.081430;0
20150320 142300;1.081450;1.081770;1.081440;1.081730;0
20150320 142400;1.081740;1.082210;1.081710;1.082190;0
20150320 142500;1.082200;1.082200;1.081940;1.082140;0
20150320 142600;1.082140;1.082140;1.081580;1.081840;0
20150320 142700;1.081850;1.082030;1.081710;1.081750;0
20150320 142800;1.081760;1.082920;1.081720;1.082520;0
20150320 142900;1.082510;1.082640;1.082230;1.082460;0
20150320 143000;1.082470;1.082780;1.082470;1.082680;0
20150320 143100;1.082660;1.082900;1.082570;1.082840;0
20150320 143200;1.082820;1.083470;1.082730;1.082760;0
20150320 143300;1.082770;1.082830;1.082630;1.082710;0
20150320 143400;1.082700;1.082720;1.082630;1.082640;0
20150320 143500;1.082610;1.082820;1.082430;1.082760;0
20150320 143600;1.082770;1.082770;1.082610;1.082610;0
20150320 143700;1.082610;1.082650;1.081960;1.082110;0
20150320 143800;1.082100;1.082340;1.082100;1.082330;0
20150320 143900;1.082320;1.082530;1.082240;1.082250;0
20150320 144000;1.082270;1.082340;1.082220;1.082230;0
20150320 144100;1.082230;1.082240;1.081580;1.081630;0
20150320 144200;1.081630;1.081940;1.081630;1.081830;0
20150320 144300;1.081850;1.081910;1.081390;1.081780;0
20150320 144400;1.081780;1.082210;1.081750;1.081860;0
20150320 144500;1.081870;1.081940;1.081710;1.081720;0
20150320 144600;1.081730;1.082000;1.081690;1.081690;0
20150320 144700;1.081710;1.081830;1.081680;1.081740;0
20150320 144800;1.081760;1.081930;1.081750;1.081920;0
20150320 144900;1.081910;1.082040;1.081840;1.082040;0
20150320 145000;1.082040;1.082080;1.081740;1.082000;0
20150320 145100;1.081990;1.082330;1.081940;1.082330;0
20150320 145200;1.082330;1.082670;1.082270;1.082320;0
20150320 145300;1.082310;1.082330;1.082020;1.082100;0
20150320 145400;1.082090;1.082330;1.082060;1.082230;0
20150320 145500;1.082250;1.082290;1.082010;1.082030;0
20150320 145600;1.082040;1.082110;1.082030;1.082100;0
20150320 145700;1.082090;1.082090;1.081800;1.081880;0
20150320 145800;1.081850;1.081880;1.081580;1.081580;0
20150320 145900;1.081590;1.081660;1.080920;1.081080;0
20150320 150000;1.081090;1.081250;1.081010;1.081120;0
20150320 150100;1.081110;1.081440;1.081070;1.081440;0
20150320 150200;1.081440;1.081450;1.081190;1.081190;0
20150320 150300;1.081210;1.081300;1.081200;1.081240;0
20150320 150400;1.081270;1.081530;1.081220;1.081230;0
20150320 150500;1.081220;1.081270;1.081100;1.081110;0
20150320 150600;1.081110;1.081320;1.081110;1.081240;0
20150320 150700;1.081240;1.081420;1.081220;1.081420;0
20150320 150800;1.081430;1.081440;1.081140;1.081330;0
20150320 150900;1.081330;1.081490;1.081330;1.081490;0
20150320 151000;1.081540;1.081560;1.081470;1.081520;0
20150320 151100;1.081510;1.081510;1.081010;1.081050;0
20150320 151200;1.081040;1.081060;1.080940;1.080940;0
20150320 151300;1.080950;1.080950;1.080330;1.080460;0
20150320 151400;1.080420;1.080680;1.080420;1.080540;0
20150320 151500;1.080530;1.080530;1.080330;1.080510;0
20150320 151600;1.080520;1.080530;1.080150;1.080240;0
20150320 151700;1.080240;1.080240;1.079410;1.079710;0
20150320 151800;1.079740;1.080030;1.079580;1.079640;0
20150320 151900;1.079620;1.079730;1.079490;1.079530;0
20150320 152000;1.079520;1.079830;1.079480;1.079830;0
20150320 152100;1.079830;1.080040;1.079790;1.079950;0
20150320 152200;1.079960;1.079960;1.079650;1.079750;0
20150320 152300;1.079740;1.079740;1.079530;1.079590;0
20150320 152400;1.079580;1.079910;1.079580;1.079810;0
20150320 152500;1.079810;1.080230;1.079790;1.080130;0
20150320 152600;1.080130;1.080230;1.079960;1.080050;0
20150320 152700;1.080040;1.080090;1.079960;1.080020;0
20150320 152800;1.080030;1.080390;1.080030;1.080390;0
20150320 152900;1.080380;1.080780;1.080380;1.080520;0
20150320 153000;1.080530;1.080710;1.080490;1.080610;0
20150320 153100;1.080610;1.080610;1.080360;1.080480;0
20150320 153200;1.080500;1.080700;1.080500;1.080610;0
20150320 153300;1.080620;1.080700;1.080610;1.080700;0
20150320 153400;1.080690;1.080720;1.080090;1.080190;0
20150320 153500;1.080200;1.080310;1.080100;1.080180;0
20150320 153600;1.080180;1.080510;1.080000;1.080400;0
20150320 153700;1.080430;1.080780;1.080390;1.080670;0
20150320 153800;1.080670;1.080860;1.080640;1.080830;0
20150320 153900;1.080820;1.080960;1.080750;1.080760;0
20150320 154000;1.080760;1.081150;1.080740;1.081150;0
20150320 154100;1.081160;1.081160;1.080660;1.080850;0
20150320 154200;1.080840;1.080870;1.080670;1.080770;0
20150320 154300;1.080810;1.080850;1.080720;1.080730;0
20150320 154400;1.080740;1.080760;1.080560;1.080720;0
20150320 154500;1.080720;1.080830;1.080560;1.080830;0
20150320 154600;1.080830;1.080940;1.080700;1.080820;0
20150320 154700;1.080820;1.080900;1.080800;1.080800;0
20150320 154800;1.080830;1.080900;1.080530;1.080640;0
20150320 154900;1.080690;1.080700;1.080420;1.080420;0
20150320 155000;1.080430;1.080510;1.080410;1.080500;0
20150320 155100;1.080480;1.080530;1.080310;1.080500;0
20150320 155200;1.080520;1.080520;1.080400;1.080440;0
20150320 155300;1.080440;1.080860;1.080410;1.080860;0
20150320 155400;1.080860;1.080860;1.080590;1.080600;0
20150320 155500;1.080620;1.080620;1.080150;1.080200;0
20150320 155600;1.080180;1.080660;1.080180;1.080610;0
20150320 155700;1.080610;1.080610;1.080360;1.080400;0
20150320 155800;1.080430;1.080600;1.080350;1.080570;0
20150320 155900;1.080570;1.080980;1.080570;1.080930;0
20150320 160000;1.080900;1.081190;1.080900;1.081090;0
20150320 160100;1.081080;1.081090;1.080990;1.081060;0
20150320 160200;1.081070;1.081110;1.080900;1.080950;0
20150320 160300;1.080950;1.080950;1.080730;1.080770;0
20150320 160400;1.080800;1.080990;1.080670;1.080940;0
20150320 160500;1.080910;1.081070;1.080860;1.080970;0
20150320 160600;1.080980;1.081010;1.080930;1.080930;0
20150320 160700;1.080940;1.080970;1.080800;1.080800;0
20150320 160800;1.080760;1.080880;1.080680;1.080850;0
20150320 160900;1.080850;1.080870;1.080740;1.080740;0
20150320 161000;1.080750;1.080750;1.080730;1.080730;0
20150320 161100;1.080740;1.080740;1.080520;1.080530;0
20150320 161200;1.080540;1.080540;1.080430;1.080460;0
20150320 161300;1.080460;1.080800;1.080450;1.080800;0
20150320 161400;1.080800;1.081060;1.080800;1.081040;0
20150320 161500;1.081040;1.081760;1.081030;1.081760;0
20150320 161600;1.081770;1.081780;1.081450;1.081520;0
20150320 161700;1.081560;1.081770;1.081530;1.081670;0
20150320 161800;1.081660;1.082170;1.081530;1.082060;0
20150320 161900;1.082070;1.082130;1.081830;1.081840;0
20150320 162000;1.081840;1.081940;1.081780;1.081910;0
20150320 162100;1.081910;1.081910;1.081850;1.081850;0
20150320 162200;1.081850;1.081850;1.081810;1.081830;0
20150320 162300;1.081830;1.081860;1.081820;1.081830;0
20150320 162400;1.081810;1.081840;1.081760;1.081760;0
20150320 162500;1.081750;1.081760;1.081720;1.081760;0
20150320 162600;1.081750;1.081760;1.081750;1.081760;0
20150320 162700;1.081760;1.081760;1.081690;1.081760;0
20150320 162800;1.081770;1.081870;1.081690;1.081780;0
20150320 162900;1.081760;1.081760;1.081690;1.081740;0
20150320 163000;1.081730;1.081760;1.081690;1.081740;0
20150320 163100;1.081760;1.081780;1.081750;1.081750;0
20150320 163200;1.081750;1.082060;1.081750;1.082060;0
20150320 163300;1.082100;1.082180;1.082090;1.082160;0
20150320 163400;1.082160;1.082690;1.082150;1.082680;0
20150320 163500;1.082710;1.082710;1.082530;1.082530;0
20150320 163600;1.082530;1.082880;1.082490;1.082560;0
20150320 163700;1.082550;1.082770;1.082550;1.082580;0
20150320 163800;1.082750;1.082770;1.082590;1.082700;0
20150320 163900;1.082700;1.082700;1.082490;1.082490;0
20150320 164000;1.082500;1.082510;1.082440;1.082490;0
20150320 164100;1.082490;1.082520;1.082280;1.082310;0
20150320 164200;1.082340;1.082340;1.082290;1.082310;0
20150320 164300;1.082290;1.082410;1.082290;1.082330;0
20150320 164400;1.082310;1.082330;1.082110;1.082140;0
20150320 164500;1.082130;1.082180;1.082130;1.082180;0
20150320 164600;1.082150;1.082150;1.082030;1.082030;0
20150320 164700;1.082030;1.082100;1.082020;1.082100;0
20150320 164800;1.082100;1.082240;1.082100;1.082240;0
20150320 164900;1.082240;1.082240;1.082160;1.082160;0
20150320 165000;1.082220;1.082270;1.081580;1.082080;0
20150320 165100;1.082050;1.082110;1.081820;1.081990;0
20150320 165200;1.081960;1.082440;1.081960;1.082030;0
20150320 165300;1.082120;1.082350;1.081900;1.081900;0
20150320 165400;1.081900;1.082530;1.081900;1.082530;0
20150320 165500;1.082530;1.082600;1.081820;1.081970;0
20150320 165600;1.082050;1.082110;1.081210;1.081690;0
20150320 165700;1.081730;1.081970;1.081680;1.081770;0
20150320 165800;1.081760;1.082060;1.081660;1.082060;0
20150320 165900;1.081830;1.082250;1.081710;1.082250;0
20150322 170000;1.083980;1.084110;1.083960;1.084040;0
20150322 170100;1.084030;1.084030;1.084020;1.084020;0
20150322 170200;1.084000;1.084060;1.083990;1.083990;0
20150322 170300;1.083870;1.083920;1.083580;1.083810;0
20150322 170400;1.083810;1.083840;1.083730;1.083830;0
20150322 170500;1.083820;1.083890;1.083510;1.083820;0
20150322 170600;1.084010;1.084150;1.083700;1.083960;0
20150322 170700;1.083940;1.084020;1.083940;1.084020;0
20150322 170800;1.084030;1.084030;1.084010;1.084020;0
20150322 170900;1.084020;1.084070;1.084020;1.084070;0
20150322 171000;1.084050;1.084130;1.084050;1.084060;0
20150322 171100;1.083580;1.084140;1.083560;1.084140;0
20150322 171200;1.084090;1.084400;1.084010;1.084180;0
20150322 171300;1.084440;1.085000;1.084100;1.085000;0
20150322 171400;1.084990;1.085290;1.084990;1.085280;0
20150322 171500;1.085260;1.085260;1.084770;1.085040;0
20150322 171600;1.085060;1.085550;1.085030;1.085360;0
20150322 171700;1.085500;1.085850;1.085500;1.085780;0
20150322 171800;1.085740;1.085780;1.085710;1.085780;0
20150322 171900;1.085850;1.086770;1.085800;1.086770;0
20150322 172000;1.086580;1.086700;1.085880;1.086260;0
20150322 172100;1.086270;1.086310;1.086270;1.086310;0
20150322 172200;1.086290;1.086290;1.085760;1.085850;0
20150322 172300;1.085880;1.086430;1.085880;1.086280;0
20150322 172400;1.086250;1.086840;1.086250;1.086620;0
20150322 172500;1.086600;1.086810;1.086420;1.086630;0
20150322 172600;1.086490;1.086790;1.086450;1.086620;0
20150322 172700;1.086640;1.086750;1.086640;1.086750;0
20150322 172800;1.086730;1.086810;1.086630;1.086810;0
20150322 172900;1.086760;1.086780;1.086660;1.086660;0
20150322 173000;1.086650;1.086830;1.086600;1.086610;0
20150322 173100;1.086580;1.086640;1.086520;1.086520;0
20150322 173200;1.086480;1.086510;1.086120;1.086220;0
20150322 173300;1.086200;1.086210;1.086090;1.086170;0
20150322 173400;1.086200;1.086240;1.086200;1.086200;0
20150322 173500;1.086390;1.086490;1.086320;1.086490;0
20150322 173600;1.086360;1.086360;1.086210;1.086210;0
20150322 173700;1.086240;1.086290;1.086200;1.086280;0
20150322 173800;1.086300;1.086300;1.086110;1.086170;0
20150322 173900;1.086180;1.086400;1.086070;1.086400;0
20150322 174000;1.086370;1.086910;1.086300;1.086570;0
20150322 174100;1.086570;1.086850;1.086480;1.086780;0
20150322 174200;1.086800;1.087390;1.086630;1.086860;0
20150322 174300;1.086850;1.087220;1.086600;1.087200;0
20150322 174400;1.087120;1.087420;1.087070;1.087230;0
20150322 174500;1.087100;1.087790;1.086990;1.087560;0
20150322 174600;1.087550;1.087900;1.087550;1.087800;0
20150322 174700;1.087800;1.087850;1.087680;1.087760;0
20150322 174800;1.087850;1.087850;1.087560;1.087750;0
20150322 174900;1.087770;1.088170;1.087710;1.088100;0
20150322 175000;1.088130;1.088280;1.088050;1.088110;0
20150322 175100;1.088090;1.088090;1.087740;1.087940;0
20150322 175200;1.087850;1.087850;1.087590;1.087610;0
20150322 175300;1.087680;1.087720;1.087610;1.087710;0
20150322 175400;1.087700;1.087720;1.087520;1.087630;0
20150322 175500;1.087590;1.087590;1.087040;1.087220;0
20150322 175600;1.087240;1.087240;1.087150;1.087170;0
20150322 175700;1.087190;1.087190;1.086980;1.086980;0
20150322 175800;1.086980;1.087020;1.086880;1.086980;0
20150322 175900;1.086960;1.086990;1.086580;1.086810;0
20150322 180000;1.086790;1.086820;1.086500;1.086580;0
20150322 180100;1.086580;1.086580;1.086010;1.086010;0
20150322 180200;1.086040;1.086110;1.085540;1.085540;0
20150322 180300;1.085540;1.085640;1.085380;1.085630;0
20150322 180400;1.085660;1.085940;1.085370;1.085920;0
20150322 180500;1.086020;1.086140;1.085810;1.085920;0
20150322 180600;1.085970;1.085970;1.085780;1.085820;0
20150322 180700;1.085810;1.085820;1.085300;1.085300;0
20150322 180800;1.085340;1.085560;1.085300;1.085520;0
20150322 180900;1.085530;1.085610;1.085400;1.085510;0
20150322 181000;1.085530;1.085640;1.085510;1.085630;0
20150322 181100;1.085610;1.085610;1.085490;1.085520;0
20150322 181200;1.085540;1.085840;1.085540;1.085830;0
20150322 181300;1.085840;1.085970;1.085740;1.085850;0
20150322 181400;1.085870;1.086000;1.085800;1.085900;0
20150322 181500;1.085920;1.085920;1.085840;1.085860;0
20150322 181600;1.085910;1.086290;1.085910;1.086250;0
20150322 181700;1.086240;1.086240;1.086080;1.086140;0
20150322 181800;1.086150;1.086320;1.085630;1.085750;0
20150322 181900;1.085760;1.085830;1.085450;1.085510;0
20150322 182000;1.085510;1.085750;1.085510;1.085600;0
20150322 182100;1.085600;1.085600;1.085220;1.085300;0
20150322 182200;1.085270;1.085760;1.085270;1.085550;0
20150322 182300;1.085570;1.085580;1.085180;1.085320;0
20150322 182400;1.085380;1.085440;1.085050;1.085080;0
20150322 182500;1.085060;1.085160;1.084540;1.084910;0
20150322 182600;1.084890;1.085050;1.084770;1.084810;0
20150322 182700;1.084850;1.085350;1.084820;1.085100;0
20150322 182800;1.085130;1.085130;1.084810;1.084810;0
20150322 182900;1.084810;1.084810;1.084070;1.084410;0
20150322 183000;1.084410;1.084410;1.084200;1.084200;0
20150322 183100;1.084200;1.084580;1.084200;1.084580;0
20150322 183200;1.084580;1.084730;1.084540;1.084560;0
20150322 183300;1.084580;1.084700;1.084490;1.084590;0
20150322 183400;1.084530;1.084530;1.084330;1.084400;0
20150322 183500;1.084400;1.084400;1.084030;1.084030;0
20150322 183600;1.084030;1.084380;1.083590;1.084350;0
20150322 183700;1.084370;1.084510;1.084240;1.084410;0
20150322 183800;1.084400;1.084400;1.083980;1.084050;0
20150322 183900;1.084090;1.084300;1.084090;1.084300;0
20150322 184000;1.084240;1.084240;1.083530;1.083730;0
20150322 184100;1.083750;1.083870;1.083530;1.083610;0
20150322 184200;1.083620;1.083790;1.083400;1.083410;0
20150322 184300;1.083490;1.084040;1.083390;1.083990;0
20150322 184400;1.083970;1.084020;1.083500;1.083830;0
20150322 184500;1.083790;1.083790;1.083310;1.083420;0
20150322 184600;1.083440;1.083710;1.083440;1.083700;0
20150322 184700;1.083730;1.083750;1.083590;1.083610;0
20150322 184800;1.083670;1.083690;1.083410;1.083490;0
20150322 184900;1.083470;1.083600;1.083470;1.083600;0
20150322 185000;1.083650;1.084140;1.083650;1.084010;0
20150322 185100;1.084010;1.084030;1.084010;1.084030;0
20150322 185200;1.084030;1.084030;1.083890;1.083900;0
20150322 185300;1.083880;1.083880;1.083680;1.083680;0
20150322 185400;1.083680;1.083810;1.083680;1.083710;0
20150322 185500;1.083700;1.083730;1.083500;1.083700;0
20150322 185600;1.083720;1.083990;1.083710;1.083990;0
20150322 185700;1.083970;1.083970;1.083800;1.083800;0
20150322 185800;1.083820;1.083920;1.083790;1.083820;0
20150322 185900;1.083800;1.083910;1.083800;1.083910;0
20150322 190000;1.083920;1.083970;1.083810;1.083810;0
20150322 190100;1.083800;1.083800;1.083500;1.083560;0
20150322 190200;1.083550;1.083830;1.083540;1.083630;0
20150322 190300;1.083710;1.083830;1.083710;1.083790;0
20150322 190400;1.083770;1.083800;1.083600;1.083720;0
20150322 190500;1.083710;1.083770;1.083630;1.083760;0
20150322 190600;1.083760;1.083950;1.083750;1.083770;0
20150322 190700;1.083790;1.083790;1.083690;1.083710;0
20150322 190800;1.083700;1.083800;1.083630;1.083640;0
20150322 190900;1.083620;1.083650;1.083600;1.083620;0
20150322 191000;1.083630;1.083630;1.083600;1.083620;0
20150322 191100;1.083600;1.083670;1.083590;1.083600;0
20150322 191200;1.083610;1.083610;1.083520;1.083520;0
20150322 191300;1.083510;1.083540;1.083300;1.083300;0
20150322 191400;1.083300;1.083310;1.083280;1.083280;0
20150322 191500;1.083290;1.083380;1.083290;1.083380;0
20150322 191600;1.083380;1.083390;1.083350;1.083390;0
20150322 191700;1.083340;1.083360;1.083320;1.083320;0
20150322 191800;1.083370;1.083370;1.083330;1.083330;0
20150322 191900;1.083320;1.083320;1.082790;1.082790;0
20150322 192000;1.082800;1.082850;1.081980;1.081980;0
20150322 192100;1.081960;1.082300;1.081540;1.082200;0
20150322 192200;1.082200;1.082300;1.082160;1.082290;0
20150322 192300;1.082330;1.082340;1.082200;1.082200;0
20150322 192400;1.082200;1.082200;1.082000;1.082010;0
20150322 192500;1.082020;1.082110;1.082010;1.082090;0
20150322 192600;1.082100;1.082300;1.082090;1.082210;0
20150322 192700;1.082220;1.082260;1.082200;1.082250;0
20150322 192800;1.082230;1.082460;1.082220;1.082450;0
20150322 192900;1.082450;1.082530;1.082100;1.082500;0
20150322 193000;1.082510;1.082640;1.082160;1.082220;0
20150322 193100;1.082210;1.082220;1.081880;1.082030;0
20150322 193200;1.082030;1.082330;1.082030;1.082210;0
20150322 193300;1.082240;1.082290;1.082210;1.082280;0
20150322 193400;1.082270;1.082540;1.082270;1.082410;0
20150322 193500;1.082400;1.082430;1.082190;1.082410;0
20150322 193600;1.082420;1.082440;1.082400;1.082400;0
20150322 193700;1.082410;1.082410;1.082230;1.082350;0
20150322 193800;1.082360;1.082450;1.082300;1.082320;0
20150322 193900;1.082340;1.082420;1.082310;1.082310;0
20150322 194000;1.082300;1.082360;1.082220;1.082220;0
20150322 194100;1.082230;1.082250;1.082000;1.082070;0
20150322 194200;1.082070;1.082220;1.082060;1.082200;0
20150322 194300;1.082200;1.082450;1.082200;1.082450;0
20150322 194400;1.082460;1.082700;1.082310;1.082700;0
20150322 194500;1.082800;1.083210;1.082800;1.083160;0
20150322 194600;1.083160;1.083170;1.083040;1.083170;0
20150322 194700;1.083180;1.083700;1.083170;1.083340;0
20150322 194800;1.083340;1.083860;1.083330;1.083550;0
20150322 194900;1.083510;1.083550;1.083020;1.083030;0
20150322 195000;1.083030;1.083030;1.082390;1.082720;0
20150322 195100;1.082710;1.083270;1.082710;1.083210;0
20150322 195200;1.083180;1.083180;1.082790;1.082810;0
20150322 195300;1.082830;1.082950;1.082830;1.082920;0
20150322 195400;1.082920;1.082960;1.082910;1.082940;0
20150322 195500;1.082950;1.082980;1.082510;1.082530;0
20150322 195600;1.082530;1.082560;1.082530;1.082550;0
20150322 195700;1.082540;1.082550;1.082300;1.082320;0
20150322 195800;1.082310;1.082390;1.082160;1.082390;0
20150322 195900;1.082410;1.082500;1.082410;1.082500;0
20150322 200000;1.082530;1.082630;1.082310;1.082340;0
20150322 200100;1.082340;1.082620;1.082320;1.082410;0
20150322 200200;1.082410;1.082410;1.081960;1.082010;0
20150322 200300;1.082000;1.082030;1.081730;1.081790;0
20150322 200400;1.081800;1.082170;1.081790;1.082170;0
20150322 200500;1.082160;1.082310;1.082150;1.082200;0
20150322 200600;1.082200;1.082230;1.082010;1.082040;0
20150322 200700;1.082050;1.082210;1.082010;1.082200;0
20150322 200800;1.082200;1.082560;1.082120;1.082560;0
20150322 200900;1.082590;1.082740;1.082530;1.082610;0
20150322 201000;1.082610;1.082610;1.082350;1.082410;0
20150322 201100;1.082400;1.082400;1.082210;1.082360;0
20150322 201200;1.082370;1.082660;1.082370;1.082450;0
20150322 201300;1.082430;1.082540;1.082410;1.082520;0
20150322 201400;1.082530;1.082820;1.082530;1.082650;0
20150322 201500;1.082650;1.082650;1.082530;1.082530;0
20150322 201600;1.082530;1.082820;1.082530;1.082700;0
20150322 201700;1.082700;1.082700;1.082400;1.082400;0
20150322 201800;1.082400;1.082400;1.082200;1.082230;0
20150322 201900;1.082270;1.082440;1.082270;1.082360;0
20150322 202000;1.082360;1.082370;1.082120;1.082160;0
20150322 202100;1.082180;1.082250;1.082090;1.082090;0
20150322 202200;1.082100;1.082100;1.081900;1.081920;0
20150322 202300;1.081930;1.082090;1.081920;1.082030;0
20150322 202400;1.082010;1.082010;1.081760;1.081800;0
20150322 202500;1.081800;1.081870;1.081600;1.081600;0
20150322 202600;1.081620;1.081650;1.081610;1.081610;0
20150322 202700;1.081610;1.081940;1.081610;1.081910;0
20150322 202800;1.081920;1.081920;1.081490;1.081490;0
20150322 202900;1.081570;1.081570;1.081190;1.081190;0
20150322 203000;1.081180;1.081370;1.081180;1.081300;0
20150322 203100;1.081290;1.081340;1.081290;1.081310;0
20150322 203200;1.081300;1.081480;1.081300;1.081480;0
20150322 203300;1.081490;1.081540;1.081460;1.081540;0
20150322 203400;1.081530;1.081530;1.081410;1.081420;0
20150322 203500;1.081420;1.081420;1.081200;1.081310;0
20150322 203600;1.081330;1.081390;1.081280;1.081280;0
20150322 203700;1.081220;1.081220;1.080790;1.080790;0
20150322 203800;1.080790;1.080790;1.080430;1.080620;0
20150322 203900;1.080620;1.080640;1.080330;1.080360;0
20150322 204000;1.080380;1.080650;1.080380;1.080620;0
20150322 204100;1.080640;1.080730;1.080520;1.080520;0
20150322 204200;1.080540;1.080550;1.080420;1.080540;0
